,key,value
0,nan,33
1,learning environment,14
2,paper describes,9
3,paper present,4
4,problem solving,4
5,teaching learning,3
6,student learning,3
7,student use,3
8,student performed,3
9,use computer,3
10,case study,3
11,authoring tool,3
12,computer-based learning,3
13,learning problem,3
14,environment student,3
15,learning process,3
16,science student,3
17,teacher student,2
18,facilitate student,2
19,real world,2
20,understanding student,2
21,system based,2
22,affect use,2
23,hypermedia system,2
24,lesson learned,2
25,knowledge building,2
26,learning activity,2
27,human tutor,2
28,tutoring system,2
29,student work,2
30,intelligent tutoring,2
31,expert human,2
32,allows student,2
33,system student,2
34,make prediction,2
35,student population,2
36,student learn,2
37,conceptual change,2
38,student using,2
39,high school,2
40,promote learning,2
41,mental model,2
42,two study,2
43,case-based learning,2
44,educational researcher,2
45,child 's,2
46,teaching strategy,2
47,major impact,2
48,tool used,2
49,problem situation,2
50,learning pbl,2
51,realistic analysis,2
52,problem-based learning,2
53,classroom practice,2
54,two approach,2
55,model learning,2
56,approach education,2
57,`` learning,2
58,student need,2
59,learning '',2
60,pedagogical goal,2
61,structure learning,2
62,teaching particular,2
63,science mathematics,2
64,system support,2
65,tool help,2
66,knowledge base,2
67,learning experience,2
68,multiple perspective,2
69,paper report,2
70,result showed,2
71,knowledge complex,2
72,knowledge knowledge,2
73,research teacher,2
74,research project,2
75,enhance learning,2
76,use system,2
77,learning opportunity,2
78,paper introduces,2
79,describes new,2
80,using architecture,2
81,environment developed,2
82,science class,2
83,problem-solving activity,2
84,paper focus,2
85,student design,2
86,provide student,2
87,student create,2
88,design task,2
89,environment paper,2
90,paper discus,2
91,study one,2
92,addition subtraction,2
93,learning material,1
94,challenge faced,1
95,digital library,1
96,line resource,1
97,library umdl,1
98,creating finding,1
99,standard teaching,1
100,michigan digital,1
101,experience using,1
102,designing technological,1
103,report experience,1
104,investigate meaningful,1
105,faced teacher,1
106,initial report,1
107,design standard,1
108,challenge posed,1
109,promote sustained,1
110,sustained inquiry,1
111,student investigate,1
112,well challenge,1
113,posed creating,1
114,using on-line,1
115,support science,1
116,project provides,1
117,guideline design,1
118,science inquiry,1
119,useful content,1
120,umdl project,1
121,resource paper,1
122,material method,1
123,on-line resource,1
124,inquiry science,1
125,university michigan,1
126,present initial,1
127,question on-line,1
128,science classroom,1
129,resource promote,1
130,examine challenge,1
131,technological tool,1
132,content designing,1
133,meaningful question,1
134,provides guideline,1
135,method support,1
136,using line,1
137,inquiry using,1
138,student well,1
139,finding useful,1
140,tool student,1
141,classroom examine,1
142,ground merely,1
143,visible manipulable,1
144,first version,1
145,scratch student,1
146,goal device,1
147,find middle,1
148,student construct,1
149,chemical engineering,1
150,middle ground,1
151,behavior system,1
152,establish realistic,1
153,simulation level,1
154,modeling task,1
155,world problem,1
156,malleable modeling,1
157,view manipulate,1
158,actually complete,1
159,level simulation,1
160,device hope,1
161,simulation building,1
162,realistic context,1
163,system device,1
164,need malleable,1
165,construct model,1
166,evaluation model,1
167,executing simulation,1
168,model explain,1
169,showed model,1
170,dynamic environment,1
171,form easily,1
172,construction model,1
173,version device,1
174,modeling level,1
175,learn modeling,1
176,environment visualization,1
177,visualization chemical,1
178,student able,1
179,simulated environment,1
180,allowed student,1
181,student theoretical,1
182,user test,1
183,simulation device,1
184,easily connects,1
185,device dynamic,1
186,learning construction,1
187,student view,1
188,manipulable represented,1
189,model evaluation,1
190,model need,1
191,hope find,1
192,engineering facilitate,1
193,problem simulated,1
194,complete learn,1
195,solve real,1
196,test showed,1
197,device student,1
198,one scratch,1
199,manipulate model,1
200,represented form,1
201,model underlying,1
202,merely viewing,1
203,device allowed,1
204,viewing simulation,1
205,able actually,1
206,context model,1
207,building one,1
208,visualization help,1
209,connects student,1
210,task first,1
211,simulation visible,1
212,explain behavior,1
213,help establish,1
214,student solve,1
215,model executing,1
216,theoretical understanding,1
217,underlying simulation,1
218,model user,1
219,browsing order,1
220,learning refer,1
221,type student,1
222,use behavior,1
223,answer specific,1
224,different orienting,1
225,based cognitive,1
226,e.g. definition,1
227,system ram,1
228,problem-solving problem-solving,1
229,medium type,1
230,definition explanation,1
231,problem-solving browsing,1
232,stu_dents bring,1
233,self-explanations found,1
234,found significant,1
235,learning difference,1
236,organized around,1
237,medium link,1
238,amp stasko,1
239,problem-solving prompted,1
240,stasko 1995,1
241,though learning,1
242,ram shikano,1
243,explanation pseudo-code,1
244,explored student,1
245,bring learning,1
246,refer medium,1
247,order answer,1
248,usability hypermedia,1
249,hypothesis goal,1
250,cognitive medium,1
251,designed learning,1
252,type recker,1
253,specific question,1
254,difference use,1
255,leake 1995,1
256,believe identifying,1
257,cognitive role,1
258,use hypermedia,1
259,improve comprehension,1
260,identifying medium,1
261,1995 hypothesis,1
262,ram amp,1
263,link organized,1
264,browsing student,1
265,prompted self-explanations,1
266,learning task,1
267,task undirected,1
268,goal stu_dents,1
269,1995 explored,1
270,shikano li,1
271,performed different,1
272,undirected browsing,1
273,amp leake,1
274,behavior problem-solving,1
275,system designed,1
276,support system,1
277,recker ram,1
278,student though,1
279,comprehension usability,1
280,role cognitive,1
281,significant difference,1
282,orienting task,1
283,pseudo-code visualization,1
284,medium cognitive,1
285,role e.g.,1
286,hypermedia support,1
287,task affect,1
288,li amp,1
289,visualization improve,1
290,question problem-solving,1
291,around cognitive,1
292,collaboration multiplicity,1
293,building framework,1
294,learning collaboration,1
295,active learning,1
296,design goal,1
297,history experience,1
298,networked learning,1
299,course design,1
300,decade field,1
301,based principle,1
302,class management,1
303,build lesson,1
304,main design,1
305,design virtual-utm,1
306,made design,1
307,online course,1
308,presented illustrate,1
309,one main,1
310,consists tool,1
311,virtual-utm build,1
312,experience user,1
313,delivery enhancement,1
314,design system,1
315,design delivery,1
316,flexible framework,1
317,pedagogy based,1
318,activity including,1
319,activity knowledge,1
320,decision made,1
321,behind decision,1
322,knowledge structuring,1
323,goal provide,1
324,advanced pedagogy,1
325,individual group,1
326,tool support,1
327,design individual,1
328,description virtual-utm,1
329,initial experience,1
330,user reported,1
331,including course,1
332,customized design,1
333,framework support,1
334,management evaluation,1
335,experience presented,1
336,education one,1
337,provide flexible,1
338,principle active,1
339,group learning,1
340,motivation behind,1
341,evaluation design,1
342,illustrate motivation,1
343,multiplicity knowledge,1
344,research online,1
345,learned initial,1
346,wide web-based,1
347,virtual-utm lesson,1
348,support advanced,1
349,post-secondary education,1
350,system description,1
351,delivery brief,1
352,web-based networked,1
353,structuring class,1
354,learned decade,1
355,field research,1
356,enhancement post-secondary,1
357,framework consists,1
358,environment customized,1
359,virtual-utm world,1
360,support core,1
361,course delivery,1
362,brief history,1
363,world wide,1
364,core activity,1
365,system differ,1
366,domain student,1
367,help literature,1
368,difference affect,1
369,learn reason,1
370,session basis,1
371,computer tutoring,1
372,effect followed,1
373,two expert,1
374,employ many,1
375,require student,1
376,systematic study,1
377,cst protocol,1
378,disturbance circulatory,1
379,happens it,1
380,protocol human,1
381,mentioned intelligent,1
382,human tutoring,1
383,ensuing qualitative,1
384,ask help,1
385,hint occasionally,1
386,occasionally mentioned,1
387,dialogue protocol,1
388,knowledge domain,1
389,followed interactive,1
390,tactic virtually,1
391,differ tutoring,1
392,tutor reveals,1
393,blood pressure,1
394,study human,1
395,problem hint,1
396,basis design,1
397,tutoring protocol,1
398,problem explicitly,1
399,protocol allows,1
400,question although,1
401,design cst,1
402,tutoring session,1
403,first year,1
404,use hint,1
405,regulation study,1
406,literature example,1
407,causal effect,1
408,literature systematic,1
409,pressure regulation,1
410,virtually always,1
411,work problem,1
412,begin explanation,1
413,problem disturbance,1
414,rarely happens,1
415,protocol knowledge,1
416,ask question,1
417,training system,1
418,interactive dialogue,1
419,many tactic,1
420,system literature,1
421,population difference,1
422,explicitly ask,1
423,year medical,1
424,although rarely,1
425,it automated,1
426,designed assist,1
427,medical student,1
428,human computer,1
429,example system,1
430,prediction ensuing,1
431,study phenomenon,1
432,phenomenon circsim-tutor,1
433,try hinting,1
434,always try,1
435,remedy problem,1
436,session begin,1
437,system require,1
438,qualitative causal,1
439,study two,1
440,reason blood,1
441,circulatory system,1
442,automated training,1
443,assist first,1
444,student make,1
445,cst designed,1
446,student ask,1
447,reveals employ,1
448,circsim-tutor cst,1
449,explanation problem,1
450,hinting remedy,1
451,school foster,1
452,culture understanding,1
453,student community,1
454,foster culture,1
455,call change,1
456,tool paper,1
457,restructuring call,1
458,school restructuring,1
459,without tool,1
460,computer networking,1
461,network kid,1
462,different kind,1
463,change setting,1
464,reviewed include,1
465,deploy different,1
466,innovative tool,1
467,network reviewed,1
468,describes network,1
469,teacher change,1
470,establish community,1
471,labnet paper,1
472,describes innovative,1
473,network labnet,1
474,community teacher,1
475,kind communication,1
476,teacher scholar,1
477,professional development,1
478,scholar network,1
479,device researcher,1
480,atlas community,1
481,development use,1
482,researcher learned,1
483,change without,1
484,networking establish,1
485,communication device,1
486,learned teacher,1
487,network operate,1
488,community network,1
489,operate way,1
490,kid network,1
491,include atlas,1
492,way deploy,1
493,tool professional,1
494,change lesson,1
495,problem main,1
496,question experiment,1
497,problem-solving module,1
498,knowledge also,1
499,evolution thematic,1
500,learn neo-darwinian,1
501,research conceptual,1
502,solving evolutionary,1
503,environment promote,1
504,hypermedia environment,1
505,variability neo-darwinian,1
506,significant change,1
507,recent cognitive,1
508,written assessment,1
509,collected written,1
510,make explicit,1
511,experiment collected,1
512,thematic investigator,1
513,assessment measure,1
514,guided thematic,1
515,verbal protocol,1
516,lesson multiple,1
517,hypermedia program,1
518,knowledge synthesis,1
519,model evolution,1
520,evolutionary biology,1
521,case evolutionary,1
522,indicated significant,1
523,school student,1
524,commentary make,1
525,study question,1
526,number feature,1
527,biology case-theme,1
528,case-based hypermedia,1
529,multiple case,1
530,scaffolded problem-solving,1
531,biology problem,1
532,criss-crossing knowledge,1
533,measure detailed,1
534,neo-darwinian model,1
535,thematic criss-crossing,1
536,hypermedia learning,1
537,on-line scaffolded,1
538,protocol interview,1
539,module guided,1
540,program solving,1
541,program number,1
542,synthesis study,1
543,investigator help,1
544,complex knowledge,1
545,experimental finding,1
546,evolution design,1
547,learning theory,1
548,interview eight,1
549,situated variability,1
550,research learning,1
551,help learn,1
552,case-theme commentary,1
553,change complex,1
554,model on-line,1
555,study high,1
556,evolution hypermedia,1
557,feature based,1
558,design hypermedia,1
559,explicit situated,1
560,evolution implication,1
561,theory research,1
562,neo-darwinian mental,1
563,based recent,1
564,finding indicated,1
565,environment evolution,1
566,detailed verbal,1
567,using program,1
568,student mental,1
569,describes study,1
570,eight student,1
571,main experimental,1
572,learning evolution,1
573,implication research,1
574,cognitive learning,1
575,also considered,1
576,change student,1
577,using case-based,1
578,learning conceptual,1
579,learner argument,1
580,criterion addressed,1
581,prompting performance,1
582,addressed learner,1
583,environment conducted,1
584,enhanced coherence,1
585,performance refection,1
586,coerence argument,1
587,conducted first,1
588,included justification,1
589,performance accounted,1
590,reflection enhanced,1
591,first study,1
592,second study,1
593,modeling prompting,1
594,number reflective,1
595,modeling performance,1
596,number criterion,1
597,role modeling,1
598,study modeling,1
599,argument coerence,1
600,performance plus,1
601,accounted number,1
602,study examining,1
603,reflective statement,1
604,examining role,1
605,plus reflection,1
606,statement included,1
607,coherence number,1
608,argument second,1
609,refection case-based,1
610,fraction representation,1
611,activity context,1
612,social interaction,1
613,mathematical thinking,1
614,attention contribution,1
615,identify progression,1
616,education many,1
617,making activity,1
618,student mathematical,1
619,within many,1
620,game teach,1
621,connection formal,1
622,school-students designed,1
623,fraction student,1
624,fashion identify,1
625,design game,1
626,find connection,1
627,also provides,1
628,context game-making,1
629,need educational,1
630,context argue,1
631,examined paper,1
632,`` real,1
633,world '',1
634,addition paid,1
635,scene situation,1
636,game context,1
637,'' child,1
638,playing learning,1
639,inhabit ``,1
640,game making,1
641,teach fraction,1
642,many ``,1
643,thinking addition,1
644,context inhabit,1
645,interaction increasing,1
646,microgenetic fashion,1
647,student social,1
648,interaction microgenetic,1
649,contribution student,1
650,game playing,1
651,four elementary,1
652,sophistication fraction,1
653,situation design,1
654,game-making relevant,1
655,child explore,1
656,elementary school-students,1
657,activity examined,1
658,computer game,1
659,progression student,1
660,researcher find,1
661,explore mathematical,1
662,session four,1
663,provides opportunity,1
664,present analysis,1
665,mathematical idea,1
666,benefit game,1
667,designed computer,1
668,paid close,1
669,'' also,1
670,formal education,1
671,learning benefit,1
672,many activity,1
673,analysis design,1
674,paper context,1
675,child research,1
676,argue paper,1
677,close attention,1
678,analyzed design,1
679,research potential,1
680,opportunity child,1
681,potential game,1
682,design session,1
683,relevant child,1
684,design interaction,1
685,student analyzed,1
686,idea within,1
687,representation game,1
688,increasing sophistication,1
689,'s ``,1
690,'' scene,1
691,commitment pedagogy,1
692,educator create,1
693,program relative,1
694,goal-based scenario,1
695,model teaching,1
696,educator concentrate,1
697,education need,1
698,instructional content,1
699,building multimedia,1
700,pedagogical model,1
701,tutoring program,1
702,make major,1
703,pedagogy tool,1
704,explicit model,1
705,educator building,1
706,it assist,1
707,intended educator,1
708,demonstrate case,1
709,relative ease,1
710,system order,1
711,term pedagogy,1
712,model ensures,1
713,tool scale,1
714,resulting software,1
715,environment using,1
716,create quality,1
717,concentrate curriculum,1
718,prototype authoring,1
719,model cumbersome,1
720,pedagogy hand,1
721,pedagogically sound,1
722,deploy technology,1
723,hand commercial,1
724,implicitly tool,1
725,order deploy,1
726,cumbersome educator,1
727,curriculum content,1
728,tool ease,1
729,hand construction,1
730,software pedagogically,1
731,scenario igbs,1
732,combine commitment,1
733,however tool,1
734,scale construction,1
735,need tool,1
736,embedding pedagogical,1
737,environment make,1
738,content demonstrate,1
739,quality tutoring,1
740,assist educator,1
741,using embedded,1
742,system it,1
743,off-the-shelf tool,1
744,ensures resulting,1
745,strategy student,1
746,educator ease,1
747,although resulting,1
748,require author,1
749,many require,1
750,guidance term,1
751,study prototype,1
752,approach combine,1
753,tool intelligent,1
754,used educator,1
755,authoring tutoring,1
756,student model,1
757,impact education,1
758,model implicitly,1
759,tool embedding,1
760,construction system,1
761,content many,1
762,tool investigative,1
763,investigative goal-based,1
764,technology one,1
765,ease authoring,1
766,provide guidance,1
767,environment however,1
768,encode instructional,1
769,one hand,1
770,resulting learning,1
771,helping encode,1
772,educator authoring,1
773,author specify,1
774,construction tool,1
775,freeing educator,1
776,multimedia learning,1
777,tool provide,1
778,builder intended,1
779,embedded pedagogical,1
780,commercial authoring,1
781,ease construction,1
782,igbs builder,1
783,model although,1
784,specify explicit,1
785,model situated,1
786,tool embedded,1
787,encoding model,1
788,authoring off-the-shelf,1
789,sound freeing,1
790,environment pedagogically,1
791,embedded model,1
792,pedagogically principled,1
793,construction learning,1
794,principled encoding,1
795,ease approach,1
796,situated instruction,1
797,system helping,1
798,situation constant,1
799,intelligent computer,1
800,two college,1
801,performed 50,1
802,real-world problem,1
803,pat approach,1
804,classroom evaluation,1
805,'' --,1
806,mathematical representational,1
807,computer tutor,1
808,tutor ``,1
809,report describes,1
810,environment present,1
811,background support,1
812,evaluation showed,1
813,pat outperformed,1
814,support ``,1
815,algebra tutor,1
816,using pat,1
817,reform objective,1
818,theory cognition,1
819,present student,1
820,pat two,1
821,approach consistent,1
822,class 15,1
823,representational tool,1
824,constant background,1
825,previous classroom,1
826,'' college-level,1
827,standardized test,1
828,showed high-school,1
829,college pat,1
830,use mathematical,1
831,pat student,1
832,assessment assessment,1
833,situation capture,1
834,capture reform,1
835,test 100,1
836,analyze real-world,1
837,outperformed student,1
838,act theory,1
839,consistent new,1
840,mathematical representation,1
841,performance-based assessment,1
842,adaptation practical,1
843,assessment authentic,1
844,modern mathematical,1
845,situation modern,1
846,50 better,1
847,class performance-based,1
848,national standard,1
849,mathematics initial,1
850,representation analyze,1
851,tool analyze,1
852,authentic problem-solving,1
853,`` cognitive,1
854,pat '',1
855,better student,1
856,requires student,1
857,college-level developmental,1
858,site pat,1
859,15 standardized,1
860,initial evaluation,1
861,evaluation pat,1
862,developmental mathematics,1
863,-- intelligent,1
864,cognitive tutor,1
865,analyze situation,1
866,standard mathematics,1
867,regular class,1
868,100 assessment,1
869,based act,1
870,objective pat,1
871,student real-world,1
872,describes adaptation,1
873,student regular,1
874,tutor '',1
875,cognition previous,1
876,new national,1
877,tutor based,1
878,pat software,1
879,practical algebra,1
880,software learning,1
881,problem-solving two,1
882,high-school student,1
883,`` pat,1
884,college site,1
885,assessment requires,1
886,available resource,1
887,deep effective,1
888,kind realistic,1
889,guideline material,1
890,affordances feedback,1
891,cbr 's,1
892,added concreteness,1
893,constructivist tradition,1
894,cbr provides,1
895,situating learning,1
896,suggest guideline,1
897,experience case,1
898,collect data,1
899,modem education,1
900,successful approach,1
901,provide powerful,1
902,computational account,1
903,access old,1
904,practice sound,1
905,reasoning activity,1
906,quality environment,1
907,solving situation,1
908,'s suggestion,1
909,made available,1
910,hypothesis collect,1
911,situation must,1
912,solving problem,1
913,curriculum two,1
914,detail paper,1
915,quality good,1
916,tradition one,1
917,determine data,1
918,analysis investigation,1
919,reasoning suggest,1
920,community agrees,1
921,plausible model,1
922,theory methodology,1
923,educational practice,1
924,activity many,1
925,provides plausible,1
926,sequencing curriculum,1
927,research case-based,1
928,data determine,1
929,must make,1
930,practice constructivist,1
931,provide added,1
932,put student,1
933,combine lesson,1
934,approach complement,1
935,practice put,1
936,enhance problem-based,1
937,transfer quality,1
938,educational theory,1
939,access access,1
940,knowledge access,1
941,student situation,1
942,investigation research,1
943,promote transfer,1
944,problem quality,1
945,learned classroom,1
946,already well-worked-out,1
947,place constructivist,1
948,resource kind,1
949,agrees deep,1
950,together believe,1
951,e.g. affordances,1
952,especially knowledge,1
953,promoted situating,1
954,well-worked-out successful,1
955,experience reasoning,1
956,environment problem,1
957,provides reasoning,1
958,pbl already,1
959,use old,1
960,put place,1
961,best promoted,1
962,material made,1
963,education community,1
964,authentic activity,1
965,reasoning cbr,1
966,solved e.g.,1
967,process solving,1
968,make suggestion,1
969,account cbr,1
970,activity especially,1
971,good problem,1
972,old experience,1
973,data use,1
974,learning authentic,1
975,case-based reasoning,1
976,case use,1
977,reflection promote,1
978,concreteness detail,1
979,constructivist classroom,1
980,situation make,1
981,kind reflection,1
982,feedback sequencing,1
983,believe provide,1
984,education computational,1
985,well together,1
986,suggestion enhance,1
987,cognitive theory,1
988,one combine,1
989,effective learning,1
990,sound cognitive,1
991,use process,1
992,many education,1
993,problem participating,1
994,suggestion education,1
995,education consistent,1
996,make hypothesis,1
997,participating kind,1
998,methodology provide,1
999,paper show,1
1000,learning best,1
1001,consistent educational,1
1002,complement well,1
1003,show cbr,1
1004,foundation educational,1
1005,powerful foundation,1
1006,problem solved,1
1007,community put,1
1008,taught u,1
1009,submitting report,1
1010,others similar,1
1011,experience building,1
1012,1992 well,1
1013,issue upon,1
1014,student evaluate,1
1015,around crisis,1
1016,1990 lesgold,1
1017,help complete,1
1018,focus quality,1
1019,bareiss amp,1
1020,emerging crisis,1
1021,new pressure,1
1022,revise resubmit,1
1023,primarily abstract,1
1024,schank 1992,1
1025,1988 soloway,1
1026,pursue approach,1
1027,advise sample,1
1028,question whether,1
1029,particular learning-by-doing,1
1030,given large,1
1031,currently using,1
1032,u many,1
1033,double help,1
1034,critique focus,1
1035,weakness particular,1
1036,resubmit report,1
1037,'' experience,1
1038,computer-based learning-by-doing,1
1039,emergency phone,1
1040,ka dooley,1
1041,help knowledgeable,1
1042,fighting krasnovian,1
1043,remain open,1
1044,relate choosing,1
1045,modeled event,1
1046,call white,1
1047,process process,1
1048,new report,1
1049,circumstance advise,1
1050,environment e.g,1
1051,evidence evaluation,1
1052,hypermedia reference,1
1053,mi recommend,1
1054,hay 1994,1
1055,would better,1
1056,implementing appropriate,1
1057,evaluation recommending,1
1058,decision related,1
1059,advise architecture,1
1060,related structure,1
1061,1993 schank,1
1062,also discus,1
1063,mapping set,1
1064,president tell,1
1065,review student,1
1066,paper 'll,1
1067,well experience,1
1068,growing awareness,1
1069,environment advise,1
1070,opinionated expert,1
1071,1.1 advise,1
1072,design complex,1
1073,choosing implementing,1
1074,need help,1
1075,approach advocate,1
1076,examines common,1
1077,particular architecture,1
1078,architecture would,1
1079,issue key,1
1080,amp bareiss,1
1081,recommending one,1
1082,capital intensified,1
1083,accepts basic,1
1084,expert opinion,1
1085,developing called,1
1086,environment analyzes,1
1087,relationship design,1
1088,evidence used,1
1089,house asking,1
1090,stop focusing,1
1091,advise 're,1
1092,help emerging,1
1093,knowledgeable advisor,1
1094,progress important,1
1095,explaining fighting,1
1096,advise computer-based,1
1097,focusing primarily,1
1098,design development,1
1099,bunzo amp,1
1100,skeletal report,1
1101,structure learning-by-doing,1
1102,abstract question,1
1103,strength weakness,1
1104,environment still,1
1105,upon submitting,1
1106,learning architecture,1
1107,choice 1.,1
1108,learning-environment design,1
1109,way teach,1
1110,action providing,1
1111,particular subject,1
1112,conflicting perspective,1
1113,place student,1
1114,science statistic,1
1115,state student,1
1116,policy earth,1
1117,learning-by-doing architecture,1
1118,pressure u,1
1119,experience others,1
1120,house student,1
1121,president united,1
1122,currently developing,1
1123,foreign policy,1
1124,opinion issue,1
1125,using advise,1
1126,design issue,1
1127,rapid progress,1
1128,role advisor,1
1129,1993 bell,1
1130,sample architecture,1
1131,appropriate learning-by-doing,1
1132,1993 bransford,1
1133,student get,1
1134,analyze strength,1
1135,respond white,1
1136,decision-maker president,1
1137,contradictory advice,1
1138,option mi,1
1139,fictional country,1
1140,bransford 1990,1
1141,building learning-by-doing,1
1142,evaluate possible,1
1143,called advise,1
1144,lajoie bunzo,1
1145,student receive,1
1146,developing computer-based,1
1147,krasnovia modeled,1
1148,environment .follows,1
1149,report explaining,1
1150,'ll use,1
1151,advocate instance,1
1152,conclusion student,1
1153,tell student,1
1154,task student,1
1155,key feature,1
1156,important decision-maker,1
1157,large hypermedia,1
1158,application designed,1
1159,work e.g,1
1160,asks student,1
1161,advise also,1
1162,appropriate design,1
1163,complex process,1
1164,numerous design,1
1165,white house,1
1166,situation fictional,1
1167,learning-by-doing pursue,1
1168,paper examines,1
1169,effectiveness several,1
1170,country call,1
1171,issue relate,1
1172,advisor important,1
1173,especially architecture,1
1174,u respond,1
1175,architecture paper,1
1176,learning-by-doing environment,1
1177,question advocate,1
1178,product mapping,1
1179,feature learning,1
1180,report review,1
1181,central topic,1
1182,united state,1
1183,designed teach,1
1184,panel opinionated,1
1185,student revise,1
1186,mutually contradictory,1
1187,statistic example,1
1188,instance even,1
1189,quality evidence,1
1190,come double,1
1191,coached learning-by-doing,1
1192,one accepts,1
1193,similar work,1
1194,soloway guzdial,1
1195,several course,1
1196,real question,1
1197,value developing,1
1198,philosophy sort,1
1199,student role,1
1200,used support,1
1201,alternative teaching,1
1202,topic foreign,1
1203,earth science,1
1204,student given,1
1205,effectiveness ofthe,1
1206,practical consideration,1
1207,teach numerous,1
1208,.follows student,1
1209,1. introduction,1
1210,anderson 1993,1
1211,architecture place,1
1212,discus circumstance,1
1213,many decision,1
1214,amp eggan,1
1215,analyzes relationship,1
1216,e.g bareiss,1
1217,open real,1
1218,basic philosophy,1
1219,report panel,1
1220,way white,1
1221,bell amp,1
1222,bareiss 1993,1
1223,krasnovian capital,1
1224,particular approach,1
1225,area remain,1
1226,consideration appropriate,1
1227,possible option,1
1228,currently experimenting,1
1229,1993 ka,1
1230,impact effectiveness,1
1231,former yugoslavia,1
1232,yugoslavia structure,1
1233,guzdial amp,1
1234,approach like,1
1235,make rapid,1
1236,course action,1
1237,development make,1
1238,watch new,1
1239,amp luksa,1
1240,support conclusion,1
1241,better choice,1
1242,based around,1
1243,teach topic,1
1244,process relatively,1
1245,crisis situation,1
1246,crisis way,1
1247,e.g anderson,1
1248,still need,1
1249,house president,1
1250,eggan 1988,1
1251,phone call,1
1252,library information,1
1253,even one,1
1254,advisor providing,1
1255,amp hay,1
1256,issue skeletal,1
1257,providing mutually,1
1258,create application,1
1259,reference library,1
1260,issue faced,1
1261,mission evaluating,1
1262,unexplored literature,1
1263,environment major,1
1264,1994 taught,1
1265,perspective issue,1
1266,'re currently,1
1267,whether pursue,1
1268,lesgold lajoie,1
1269,relatively unexplored,1
1270,providing evidence,1
1271,advice asks,1
1272,example foreign-policy,1
1273,architecture create,1
1274,student watch,1
1275,amp beckwith,1
1276,paper 1.1,1
1277,complete task,1
1278,researcher stop,1
1279,sort coached,1
1280,building computer-based,1
1281,learning-by-doing ``,1
1282,asking come,1
1283,luksa 1993,1
1284,report 're,1
1285,faced building,1
1286,design alternative,1
1287,effective way,1
1288,one option,1
1289,final product,1
1290,beckwith 1993,1
1291,receive critique,1
